sales_order_item_id,sales_order_id,product_id
SOI0001644,SO000819,PROD029
SOI0001645,SO000819,PROD006
SOI0001646,SO000819,PROD018
SOI0001647,SO000820,PROD007
SOI0001648,SO000820,PROD001
SOI0001649,SO000821,PROD010
SOI0001650,SO000821,PROD042
SOI0001651,SO000821,PROD046
SOI0001652,SO000822,PROD038
SOI0001653,SO000822,PROD008
SOI0001654,SO000823,PROD040
SOI0001655,SO000823,PROD029
SOI0001656,SO000823,PROD041
SOI0001657,SO000824,PROD021
SOI0001658,SO000824,PROD020
SOI0001659,SO000824,PROD022
SOI0001660,SO000825,PROD038
SOI0001661,SO000826,PROD013
SOI0001662,SO000826,PROD024
SOI0001663,SO000826,PROD034
SOI0001664,SO000827,PROD026
SOI0001665,SO000827,PROD037
SOI0001666,SO000828,PROD041
SOI0001667,SO000828,PROD037
SOI0001668,SO000828,PROD032
SOI0001669,SO000829,PROD043
SOI0001670,SO000829,PROD028
SOI0001671,SO000829,PROD019
SOI0001672,SO000830,PROD013
SOI0001673,SO000830,PROD041
SOI0001674,SO000830,PROD039
SOI0001675,SO000831,PROD040
SOI0001676,SO000832,PROD027
SOI0001677,SO000832,PROD037
SOI0001678,SO000832,PROD013
SOI0001679,SO000833,PROD017
SOI0001680,SO000833,PROD041
SOI0001681,SO000833,PROD012
SOI0001682,SO000834,PROD018
SOI0001683,SO000835,PROD006
SOI0001684,SO000836,PROD045
SOI0001685,SO000836,PROD026
SOI0001686,SO000837,PROD014
SOI0001687,SO000837,PROD026
SOI0001688,SO000838,PROD015
SOI0001689,SO000838,PROD016
SOI0001690,SO000839,PROD024
SOI0001691,SO000839,PROD047
SOI0001692,SO000839,PROD016
SOI0001693,SO000840,PROD024
SOI0001694,SO000840,PROD019
SOI0001695,SO000841,PROD048
SOI0001696,SO000842,PROD026
SOI0001697,SO000843,PROD039
SOI0001698,SO000843,PROD047
SOI0001699,SO000844,PROD040
SOI0001700,SO000844,PROD028
SOI0001701,SO000844,PROD014
SOI0001702,SO000845,PROD006
SOI0001703,SO000846,PROD032
SOI0001704,SO000847,PROD048
SOI0001705,SO000848,PROD018
SOI0001706,SO000848,PROD017
SOI0001707,SO000849,PROD048
SOI0001708,SO000850,PROD026
SOI0001709,SO000850,PROD021
SOI0001710,SO000850,PROD006
SOI0001711,SO000851,PROD032
SOI0001712,SO000851,PROD020
SOI0001713,SO000851,PROD002
SOI0001714,SO000852,PROD036
SOI0001715,SO000852,PROD008
SOI0001716,SO000853,PROD007
SOI0001717,SO000854,PROD016
SOI0001718,SO000855,PROD029
SOI0001719,SO000855,PROD032
SOI0001720,SO000855,PROD008
SOI0001721,SO000856,PROD027
SOI0001722,SO000856,PROD018
SOI0001723,SO000856,PROD008
SOI0001724,SO000857,PROD006
SOI0001725,SO000857,PROD021
SOI0001726,SO000857,PROD008
SOI0001727,SO000858,PROD008
SOI0001728,SO000858,PROD047
SOI0001729,SO000858,PROD026
SOI0001730,SO000859,PROD005
SOI0001731,SO000860,PROD015
SOI0001732,SO000861,PROD003
SOI0001733,SO000861,PROD041
SOI0001734,SO000861,PROD046
SOI0001735,SO000862,PROD013
SOI0001736,SO000862,PROD048
SOI0001737,SO000862,PROD024
SOI0001738,SO000863,PROD018
SOI0001739,SO000863,PROD028
SOI0001740,SO000864,PROD001
SOI0001741,SO000864,PROD045
SOI0001742,SO000864,PROD016
SOI0001743,SO000865,PROD039
SOI0001744,SO000866,PROD011
SOI0001745,SO000866,PROD008
SOI0001746,SO000866,PROD046
SOI0001747,SO000867,PROD014
SOI0001748,SO000868,PROD017
SOI0001749,SO000868,PROD042
SOI0001750,SO000869,PROD046
SOI0001751,SO000869,PROD029
SOI0001752,SO000870,PROD007
SOI0001753,SO000871,PROD047
SOI0001754,SO000872,PROD047
SOI0001755,SO000873,PROD010
SOI0001756,SO000874,PROD042
SOI0001757,SO000874,PROD034
SOI0001758,SO000875,PROD011
SOI0001759,SO000875,PROD009
SOI0001760,SO000875,PROD017
SOI0001761,SO000876,PROD025
SOI0001762,SO000876,PROD007
SOI0001763,SO000877,PROD026
SOI0001764,SO000877,PROD006
SOI0001765,SO000877,PROD013
SOI0001766,SO000878,PROD038
SOI0001767,SO000879,PROD047
SOI0001768,SO000880,PROD006
SOI0001769,SO000880,PROD035
SOI0001770,SO000881,PROD015
SOI0001771,SO000881,PROD003
SOI0001772,SO000881,PROD011
SOI0001773,SO000882,PROD038
SOI0001774,SO000883,PROD003
SOI0001775,SO000884,PROD037
SOI0001776,SO000884,PROD017
SOI0001777,SO000884,PROD038
SOI0001778,SO000885,PROD002
SOI0001779,SO000886,PROD012
SOI0001780,SO000886,PROD029
SOI0001781,SO000887,PROD002
SOI0001782,SO000887,PROD042
SOI0001783,SO000888,PROD031
SOI0001784,SO000888,PROD003
SOI0001785,SO000888,PROD001
SOI0001786,SO000889,PROD016
SOI0001787,SO000889,PROD028
SOI0001788,SO000889,PROD006
SOI0001789,SO000890,PROD027
SOI0001790,SO000890,PROD005
SOI0001791,SO000890,PROD037
SOI0001792,SO000891,PROD032
SOI0001793,SO000892,PROD040
SOI0001794,SO000892,PROD047
SOI0001795,SO000892,PROD044
SOI0001796,SO000893,PROD048
SOI0001797,SO000893,PROD001
SOI0001798,SO000893,PROD046
SOI0001799,SO000894,PROD024
SOI0001800,SO000894,PROD034
SOI0001801,SO000894,PROD019
SOI0001802,SO000895,PROD019
SOI0001803,SO000896,PROD004
SOI0001804,SO000896,PROD034
SOI0001805,SO000897,PROD033
SOI0001806,SO000898,PROD015
SOI0001807,SO000899,PROD013
SOI0001808,SO000899,PROD026
SOI0001809,SO000900,PROD009
SOI0001810,SO000900,PROD033
SOI0001811,SO000901,PROD021
SOI0001812,SO000902,PROD041
SOI0001813,SO000902,PROD022
SOI0001814,SO000903,PROD032
SOI0001815,SO000904,PROD032
SOI0001816,SO000905,PROD018
SOI0001817,SO000905,PROD007
SOI0001818,SO000906,PROD047
SOI0001819,SO000907,PROD043
SOI0001820,SO000907,PROD023
SOI0001821,SO000907,PROD006
SOI0001822,SO000908,PROD006
SOI0001823,SO000909,PROD048
SOI0001824,SO000910,PROD034
SOI0001825,SO000910,PROD025
SOI0001826,SO000910,PROD012
SOI0001827,SO000911,PROD047
SOI0001828,SO000912,PROD031
SOI0001829,SO000912,PROD038
SOI0001830,SO000912,PROD047
SOI0001831,SO000913,PROD020
SOI0001832,SO000913,PROD007
SOI0001833,SO000914,PROD039
SOI0001834,SO000915,PROD028
SOI0001835,SO000916,PROD012
SOI0001836,SO000917,PROD046
SOI0001837,SO000917,PROD018
SOI0001838,SO000918,PROD028
SOI0001839,SO000918,PROD008
SOI0001840,SO000919,PROD041
SOI0001841,SO000920,PROD034
SOI0001842,SO000921,PROD031
SOI0001843,SO000921,PROD001
SOI0001844,SO000922,PROD044
SOI0001845,SO000923,PROD008
SOI0001846,SO000923,PROD038
SOI0001847,SO000923,PROD046
SOI0001848,SO000924,PROD031
SOI0001849,SO000924,PROD044
SOI0001850,SO000925,PROD018
SOI0001851,SO000925,PROD013
SOI0001852,SO000926,PROD040
SOI0001853,SO000926,PROD023
SOI0001854,SO000926,PROD043
SOI0001855,SO000927,PROD008
SOI0001856,SO000927,PROD009
SOI0001857,SO000928,PROD029
SOI0001858,SO000928,PROD010
SOI0001859,SO000928,PROD003
SOI0001860,SO000929,PROD016
SOI0001861,SO000929,PROD019
SOI0001862,SO000929,PROD028
SOI0001863,SO000930,PROD044
SOI0001864,SO000930,PROD045
SOI0001865,SO000930,PROD020
SOI0001866,SO000931,PROD010
SOI0001867,SO000931,PROD025
SOI0001868,SO000931,PROD004
SOI0001869,SO000932,PROD020
SOI0001870,SO000932,PROD034
SOI0001871,SO000933,PROD030
SOI0001872,SO000933,PROD024
SOI0001873,SO000933,PROD032
SOI0001874,SO000934,PROD013
SOI0001875,SO000935,PROD032
SOI0001876,SO000935,PROD005
SOI0001877,SO000935,PROD046
SOI0001878,SO000936,PROD004
SOI0001879,SO000936,PROD031
SOI0001880,SO000937,PROD039
SOI0001881,SO000937,PROD004
SOI0001882,SO000938,PROD014
SOI0001883,SO000939,PROD003
SOI0001884,SO000940,PROD019
SOI0001885,SO000940,PROD041
SOI0001886,SO000941,PROD007
SOI0001887,SO000941,PROD003
SOI0001888,SO000941,PROD024
SOI0001889,SO000942,PROD021
SOI0001890,SO000942,PROD015
SOI0001891,SO000942,PROD022
SOI0001892,SO000943,PROD023
SOI0001893,SO000944,PROD027
SOI0001894,SO000944,PROD005
SOI0001895,SO000944,PROD048
SOI0001896,SO000945,PROD007
SOI0001897,SO000945,PROD009
SOI0001898,SO000945,PROD046
SOI0001899,SO000946,PROD011
SOI0001900,SO000946,PROD012
SOI0001901,SO000947,PROD041
SOI0001902,SO000947,PROD027
SOI0001903,SO000948,PROD019
SOI0001904,SO000948,PROD048
SOI0001905,SO000949,PROD043
SOI0001906,SO000949,PROD018
SOI0001907,SO000949,PROD034
SOI0001908,SO000950,PROD021
SOI0001909,SO000950,PROD009
SOI0001910,SO000951,PROD038
SOI0001911,SO000952,PROD018
SOI0001912,SO000952,PROD036
SOI0001913,SO000952,PROD035
SOI0001914,SO000953,PROD029
SOI0001915,SO000953,PROD035
SOI0001916,SO000954,PROD038
SOI0001917,SO000954,PROD040
SOI0001918,SO000955,PROD018
SOI0001919,SO000956,PROD042
SOI0001920,SO000956,PROD015
SOI0001921,SO000957,PROD027
SOI0001922,SO000957,PROD044
SOI0001923,SO000957,PROD034
SOI0001924,SO000958,PROD010
SOI0001925,SO000958,PROD016
SOI0001926,SO000958,PROD032
SOI0001927,SO000959,PROD005
SOI0001928,SO000960,PROD010
SOI0001929,SO000960,PROD035
SOI0001930,SO000960,PROD048
SOI0001931,SO000961,PROD017
SOI0001932,SO000961,PROD038
SOI0001933,SO000962,PROD044
SOI0001934,SO000962,PROD003
SOI0001935,SO000963,PROD009
SOI0001936,SO000963,PROD036
SOI0001937,SO000963,PROD044
SOI0001938,SO000964,PROD003
SOI0001939,SO000964,PROD040
SOI0001940,SO000964,PROD017
SOI0001941,SO000965,PROD039
SOI0001942,SO000965,PROD016
SOI0001943,SO000965,PROD017
SOI0001944,SO000966,PROD014
SOI0001945,SO000966,PROD031
SOI0001946,SO000967,PROD022
SOI0001947,SO000967,PROD021
SOI0001948,SO000967,PROD029
SOI0001949,SO000968,PROD029
SOI0001950,SO000969,PROD025
SOI0001951,SO000969,PROD012
SOI0001952,SO000969,PROD007
SOI0001953,SO000970,PROD007
SOI0001954,SO000970,PROD028
SOI0001955,SO000970,PROD033
SOI0001956,SO000971,PROD039
SOI0001957,SO000971,PROD016
SOI0001958,SO000971,PROD027
SOI0001959,SO000972,PROD039
SOI0001960,SO000972,PROD004
SOI0001961,SO000972,PROD012
SOI0001962,SO000973,PROD020
SOI0001963,SO000974,PROD024
SOI0001964,SO000974,PROD023
SOI0001965,SO000975,PROD029
SOI0001966,SO000976,PROD012
SOI0001967,SO000977,PROD021
SOI0001968,SO000977,PROD007
SOI0001969,SO000977,PROD028
SOI0001970,SO000978,PROD041
SOI0001971,SO000979,PROD040
SOI0001972,SO000980,PROD045
SOI0001973,SO000980,PROD033
SOI0001974,SO000980,PROD046
SOI0001975,SO000981,PROD013
SOI0001976,SO000981,PROD009
SOI0001977,SO000982,PROD019
SOI0001978,SO000983,PROD003
SOI0001979,SO000983,PROD011
SOI0001980,SO000983,PROD037
SOI0001981,SO000984,PROD025
SOI0001982,SO000984,PROD016
SOI0001983,SO000984,PROD009
SOI0001984,SO000985,PROD033
SOI0001985,SO000985,PROD023
SOI0001986,SO000986,PROD002
SOI0001987,SO000987,PROD007
SOI0001988,SO000987,PROD030
SOI0001989,SO000987,PROD048
SOI0001990,SO000988,PROD044
SOI0001991,SO000988,PROD026
SOI0001992,SO000989,PROD015
SOI0001993,SO000990,PROD019
SOI0001994,SO000990,PROD042
SOI0001995,SO000991,PROD037
SOI0001996,SO000991,PROD021
SOI0001997,SO000992,PROD034
SOI0001998,SO000993,PROD003
SOI0001999,SO000993,PROD022
SOI0002000,SO000993,PROD017
SOI0002001,SO000994,PROD033
SOI0002002,SO000994,PROD043
SOI0002003,SO000994,PROD003
SOI0002004,SO000995,PROD009
SOI0002005,SO000996,PROD036
SOI0002006,SO000997,PROD043
SOI0002007,SO000998,PROD014
SOI0002008,SO000999,PROD022
SOI0002009,SO001000,PROD043
SOI0002010,SO001001,PROD008
SOI0002011,SO001001,PROD024
SOI0002012,SO001002,PROD020
SOI0002013,SO001003,PROD016
SOI0002014,SO001003,PROD002
SOI0002015,SO001004,PROD025
SOI0002016,SO001004,PROD004
SOI0002017,SO001005,PROD043
SOI0002018,SO001005,PROD014
SOI0002019,SO001005,PROD012
SOI0002020,SO001006,PROD020
SOI0002021,SO001007,PROD015
SOI0002022,SO001008,PROD018
SOI0002023,SO001008,PROD039
SOI0002024,SO001009,PROD038
SOI0002025,SO001010,PROD018
SOI0002026,SO001010,PROD040
SOI0002027,SO001011,PROD003
SOI0002028,SO001011,PROD007
SOI0002029,SO001012,PROD036
SOI0002030,SO001013,PROD033
SOI0002031,SO001013,PROD004
SOI0002032,SO001013,PROD015
SOI0002033,SO001014,PROD003
SOI0002034,SO001015,PROD030
SOI0002035,SO001016,PROD001
SOI0002036,SO001017,PROD007
SOI0002037,SO001017,PROD029
SOI0002038,SO001017,PROD028
SOI0002039,SO001018,PROD047
SOI0002040,SO001018,PROD037
SOI0002041,SO001018,PROD033
SOI0002042,SO001019,PROD014
SOI0002043,SO001019,PROD001
SOI0002044,SO001020,PROD022
SOI0002045,SO001020,PROD037
SOI0002046,SO001020,PROD005
SOI0002047,SO001021,PROD020
SOI0002048,SO001021,PROD044
SOI0002049,SO001022,PROD010
SOI0002050,SO001022,PROD007
SOI0002051,SO001023,PROD010
SOI0002052,SO001024,PROD029
SOI0002053,SO001024,PROD035
SOI0002054,SO001025,PROD040
SOI0002055,SO001026,PROD041
SOI0002056,SO001026,PROD029
SOI0002057,SO001026,PROD022
SOI0002058,SO001027,PROD046
SOI0002059,SO001027,PROD018
SOI0002060,SO001028,PROD037
SOI0002061,SO001028,PROD019
SOI0002062,SO001029,PROD040
SOI0002063,SO001029,PROD027
SOI0002064,SO001029,PROD007
SOI0002065,SO001030,PROD044
SOI0002066,SO001031,PROD016
SOI0002067,SO001032,PROD034
SOI0002068,SO001032,PROD025
SOI0002069,SO001033,PROD007
SOI0002070,SO001034,PROD017
SOI0002071,SO001035,PROD017
SOI0002072,SO001035,PROD030
SOI0002073,SO001035,PROD014
SOI0002074,SO001036,PROD033
SOI0002075,SO001036,PROD020
SOI0002076,SO001036,PROD036
SOI0002077,SO001037,PROD011
SOI0002078,SO001038,PROD027
SOI0002079,SO001038,PROD014
SOI0002080,SO001038,PROD001
SOI0002081,SO001039,PROD037
SOI0002082,SO001039,PROD042
SOI0002083,SO001040,PROD006
SOI0002084,SO001040,PROD042
SOI0002085,SO001041,PROD045
SOI0002086,SO001041,PROD027
SOI0002087,SO001041,PROD023
SOI0002088,SO001042,PROD007
SOI0002089,SO001042,PROD048
SOI0002090,SO001043,PROD016
SOI0002091,SO001043,PROD025
SOI0002092,SO001044,PROD024
SOI0002093,SO001044,PROD003
SOI0002094,SO001044,PROD002
SOI0002095,SO001045,PROD043
SOI0002096,SO001046,PROD041
SOI0002097,SO001046,PROD016
SOI0002098,SO001047,PROD007
SOI0002099,SO001047,PROD017
SOI0002100,SO001047,PROD032
SOI0002101,SO001048,PROD027
SOI0002102,SO001048,PROD016
SOI0002103,SO001048,PROD035
SOI0002104,SO001049,PROD001
SOI0002105,SO001049,PROD025
SOI0002106,SO001050,PROD007
SOI0002107,SO001050,PROD047
SOI0002108,SO001050,PROD048
SOI0002109,SO001051,PROD025
SOI0002110,SO001051,PROD028
SOI0002111,SO001052,PROD011
SOI0002112,SO001052,PROD010
SOI0002113,SO001053,PROD017
SOI0002114,SO001054,PROD004
SOI0002115,SO001054,PROD026
SOI0002116,SO001055,PROD045
SOI0002117,SO001055,PROD027
SOI0002118,SO001056,PROD022
SOI0002119,SO001056,PROD003
SOI0002120,SO001057,PROD021
SOI0002121,SO001057,PROD016
SOI0002122,SO001057,PROD004
SOI0002123,SO001058,PROD019
SOI0002124,SO001058,PROD037
SOI0002125,SO001059,PROD010
SOI0002126,SO001059,PROD026
SOI0002127,SO001060,PROD025
SOI0002128,SO001060,PROD039
SOI0002129,SO001061,PROD016
SOI0002130,SO001061,PROD010
SOI0002131,SO001061,PROD043
SOI0002132,SO001062,PROD025
SOI0002133,SO001063,PROD025
SOI0002134,SO001063,PROD002
SOI0002135,SO001064,PROD003
SOI0002136,SO001065,PROD024
SOI0002137,SO001066,PROD012
SOI0002138,SO001066,PROD031
SOI0002139,SO001067,PROD034
SOI0002140,SO001067,PROD030
SOI0002141,SO001068,PROD018
SOI0002142,SO001069,PROD038
SOI0002143,SO001070,PROD014
SOI0002144,SO001070,PROD003
SOI0002145,SO001071,PROD020
SOI0002146,SO001071,PROD039
SOI0002147,SO001071,PROD034
SOI0002148,SO001072,PROD021
SOI0002149,SO001073,PROD042
SOI0002150,SO001074,PROD038
SOI0002151,SO001074,PROD019
SOI0002152,SO001075,PROD015
SOI0002153,SO001075,PROD004
SOI0002154,SO001076,PROD020
SOI0002155,SO001076,PROD011
SOI0002156,SO001076,PROD013
SOI0002157,SO001077,PROD031
SOI0002158,SO001077,PROD005
SOI0002159,SO001077,PROD040
SOI0002160,SO001078,PROD028
SOI0002161,SO001078,PROD043
SOI0002162,SO001078,PROD045
SOI0002163,SO001079,PROD038
SOI0002164,SO001080,PROD005
SOI0002165,SO001080,PROD022
SOI0002166,SO001081,PROD036
SOI0002167,SO001081,PROD012
SOI0002168,SO001081,PROD006
SOI0002169,SO001082,PROD002
SOI0002170,SO001082,PROD037
SOI0002171,SO001083,PROD043
SOI0002172,SO001083,PROD029
SOI0002173,SO001084,PROD048
SOI0002174,SO001085,PROD007
SOI0002175,SO001086,PROD047
SOI0002176,SO001086,PROD022
SOI0002177,SO001086,PROD027
SOI0002178,SO001087,PROD030
SOI0002179,SO001088,PROD035
SOI0002180,SO001088,PROD020
SOI0002181,SO001088,PROD047
SOI0002182,SO001089,PROD006
SOI0002183,SO001089,PROD044
SOI0002184,SO001090,PROD016
SOI0002185,SO001090,PROD014
SOI0002186,SO001090,PROD042
SOI0002187,SO001091,PROD045
SOI0002188,SO001091,PROD044
SOI0002189,SO001091,PROD005
SOI0002190,SO001092,PROD018
SOI0002191,SO001093,PROD030
SOI0002192,SO001093,PROD035
SOI0002193,SO001094,PROD025
SOI0002194,SO001095,PROD009
SOI0002195,SO001096,PROD040
SOI0002196,SO001096,PROD009
SOI0002197,SO001096,PROD007
SOI0002198,SO001097,PROD001
SOI0002199,SO001097,PROD006
SOI0002200,SO001097,PROD038
SOI0002201,SO001098,PROD016
SOI0002202,SO001098,PROD040
SOI0002203,SO001099,PROD019
SOI0002204,SO001099,PROD048
SOI0002205,SO001099,PROD006
SOI0002206,SO001100,PROD026
SOI0002207,SO001100,PROD014
SOI0002208,SO001101,PROD031
SOI0002209,SO001102,PROD042
SOI0002210,SO001103,PROD031
SOI0002211,SO001103,PROD029
SOI0002212,SO001103,PROD026
SOI0002213,SO001104,PROD026
SOI0002214,SO001104,PROD034
SOI0002215,SO001104,PROD035
SOI0002216,SO001105,PROD015
SOI0002217,SO001106,PROD039
SOI0002218,SO001106,PROD004
SOI0002219,SO001106,PROD018
SOI0002220,SO001107,PROD013
SOI0002221,SO001107,PROD018
SOI0002222,SO001107,PROD034
SOI0002223,SO001108,PROD035
SOI0002224,SO001108,PROD004
SOI0002225,SO001109,PROD013
SOI0002226,SO001110,PROD048
SOI0002227,SO001110,PROD006
SOI0002228,SO001110,PROD014
SOI0002229,SO001111,PROD031
SOI0002230,SO001111,PROD040
SOI0002231,SO001112,PROD012
SOI0002232,SO001113,PROD026
SOI0002233,SO001114,PROD029
SOI0002234,SO001114,PROD016
SOI0002235,SO001115,PROD006
SOI0002236,SO001115,PROD034
SOI0002237,SO001116,PROD023
SOI0002238,SO001117,PROD046
SOI0002239,SO001117,PROD037
SOI0002240,SO001118,PROD029
SOI0002241,SO001118,PROD045
SOI0002242,SO001119,PROD038
SOI0002243,SO001119,PROD015
SOI0002244,SO001119,PROD032
SOI0002245,SO001120,PROD006
SOI0002246,SO001120,PROD011
SOI0002247,SO001121,PROD044
SOI0002248,SO001122,PROD045
SOI0002249,SO001123,PROD011
SOI0002250,SO001123,PROD030
SOI0002251,SO001123,PROD017
SOI0002252,SO001124,PROD029
SOI0002253,SO001124,PROD033
SOI0002254,SO001124,PROD010
SOI0002255,SO001125,PROD016
SOI0002256,SO001125,PROD010
SOI0002257,SO001125,PROD029
SOI0002258,SO001126,PROD046
SOI0002259,SO001127,PROD002
SOI0002260,SO001127,PROD036
SOI0002261,SO001128,PROD014
SOI0002262,SO001128,PROD020
SOI0002263,SO001128,PROD009
SOI0002264,SO001129,PROD011
SOI0002265,SO001129,PROD022
SOI0002266,SO001129,PROD020
SOI0002267,SO001130,PROD044
SOI0002268,SO001130,PROD029
SOI0002269,SO001130,PROD010
SOI0002270,SO001131,PROD004
SOI0002271,SO001132,PROD022
SOI0002272,SO001133,PROD037
SOI0002273,SO001133,PROD014
SOI0002274,SO001133,PROD047
SOI0002275,SO001134,PROD008
SOI0002276,SO001135,PROD015
SOI0002277,SO001135,PROD001
SOI0002278,SO001136,PROD041
SOI0002279,SO001136,PROD022
SOI0002280,SO001136,PROD012
SOI0002281,SO001137,PROD005
SOI0002282,SO001137,PROD027
SOI0002283,SO001137,PROD003
SOI0002284,SO001138,PROD037
SOI0002285,SO001139,PROD005
SOI0002286,SO001140,PROD041
SOI0002287,SO001140,PROD029
SOI0002288,SO001140,PROD018
SOI0002289,SO001141,PROD035
SOI0002290,SO001141,PROD033
SOI0002291,SO001141,PROD012
SOI0002292,SO001142,PROD041
SOI0002293,SO001142,PROD011
SOI0002294,SO001142,PROD026
SOI0002295,SO001143,PROD037
SOI0002296,SO001143,PROD011
SOI0002297,SO001144,PROD036
SOI0002298,SO001144,PROD035
SOI0002299,SO001144,PROD032
SOI0002300,SO001145,PROD021
SOI0002301,SO001146,PROD040
SOI0002302,SO001146,PROD046
SOI0002303,SO001147,PROD023
SOI0002304,SO001147,PROD047
SOI0002305,SO001148,PROD033
SOI0002306,SO001148,PROD039
SOI0002307,SO001148,PROD009
SOI0002308,SO001149,PROD014
SOI0002309,SO001149,PROD017
SOI0002310,SO001149,PROD027
SOI0002311,SO001150,PROD030
SOI0002312,SO001150,PROD045
SOI0002313,SO001150,PROD015
SOI0002314,SO001151,PROD010
SOI0002315,SO001151,PROD023
SOI0002316,SO001152,PROD030
SOI0002317,SO001153,PROD032
SOI0002318,SO001153,PROD045
SOI0002319,SO001154,PROD001
SOI0002320,SO001155,PROD040
SOI0002321,SO001155,PROD034
SOI0002322,SO001156,PROD041
SOI0002323,SO001156,PROD025
SOI0002324,SO001157,PROD012
SOI0002325,SO001158,PROD017
SOI0002326,SO001159,PROD013
SOI0002327,SO001160,PROD032
SOI0002328,SO001160,PROD014
SOI0002329,SO001161,PROD040
SOI0002330,SO001161,PROD002
SOI0002331,SO001161,PROD009
SOI0002332,SO001162,PROD017
SOI0002333,SO001162,PROD012
SOI0002334,SO001162,PROD028
SOI0002335,SO001163,PROD034
SOI0002336,SO001163,PROD035
SOI0002337,SO001164,PROD030
SOI0002338,SO001164,PROD014
SOI0002339,SO001165,PROD011
SOI0002340,SO001166,PROD028
SOI0002341,SO001166,PROD002
SOI0002342,SO001167,PROD012
SOI0002343,SO001168,PROD016
SOI0002344,SO001169,PROD028
SOI0002345,SO001170,PROD039
SOI0002346,SO001170,PROD017
SOI0002347,SO001170,PROD034
SOI0002348,SO001171,PROD004
SOI0002349,SO001172,PROD038
SOI0002350,SO001172,PROD007
SOI0002351,SO001173,PROD032
SOI0002352,SO001174,PROD003
SOI0002353,SO001175,PROD013
SOI0002354,SO001176,PROD029
SOI0002355,SO001176,PROD010
SOI0002356,SO001177,PROD025
SOI0002357,SO001178,PROD033
SOI0002358,SO001178,PROD014
SOI0002359,SO001179,PROD012
SOI0002360,SO001180,PROD047
SOI0002361,SO001181,PROD004
SOI0002362,SO001181,PROD035
SOI0002363,SO001181,PROD015
SOI0002364,SO001182,PROD035
SOI0002365,SO001183,PROD001
SOI0002366,SO001184,PROD026
SOI0002367,SO001184,PROD012
SOI0002368,SO001185,PROD015
SOI0002369,SO001186,PROD038
SOI0002370,SO001186,PROD024
SOI0002371,SO001186,PROD036
SOI0002372,SO001187,PROD040
SOI0002373,SO001188,PROD006
SOI0002374,SO001188,PROD029
SOI0002375,SO001189,PROD023
SOI0002376,SO001190,PROD045
SOI0002377,SO001190,PROD024
SOI0002378,SO001190,PROD003
SOI0002379,SO001191,PROD014
SOI0002380,SO001192,PROD021
SOI0002381,SO001192,PROD046
SOI0002382,SO001192,PROD005
SOI0002383,SO001193,PROD044
SOI0002384,SO001193,PROD014
SOI0002385,SO001194,PROD027
SOI0002386,SO001194,PROD035
SOI0002387,SO001194,PROD026
SOI0002388,SO001195,PROD008
SOI0002389,SO001195,PROD017
SOI0002390,SO001196,PROD042
SOI0002391,SO001196,PROD033
SOI0002392,SO001196,PROD037
SOI0002393,SO001197,PROD017
SOI0002394,SO001197,PROD047
SOI0002395,SO001197,PROD041
SOI0002396,SO001198,PROD009
SOI0002397,SO001199,PROD035
SOI0002398,SO001200,PROD003
SOI0002399,SO001200,PROD027
SOI0002400,SO001201,PROD015
SOI0002401,SO001202,PROD030
SOI0002402,SO001203,PROD042
SOI0002403,SO001204,PROD022
SOI0002404,SO001204,PROD041
SOI0002405,SO001204,PROD013
SOI0002406,SO001205,PROD001
SOI0002407,SO001205,PROD015
SOI0002408,SO001206,PROD016
SOI0002409,SO001206,PROD032
SOI0002410,SO001207,PROD014
SOI0002411,SO001207,PROD005
SOI0002412,SO001207,PROD019
SOI0002413,SO001208,PROD027
SOI0002414,SO001208,PROD002
SOI0002415,SO001209,PROD046
SOI0002416,SO001209,PROD008
SOI0002417,SO001210,PROD032
SOI0002418,SO001211,PROD023
SOI0002419,SO001211,PROD047
SOI0002420,SO001211,PROD018
SOI0002421,SO001212,PROD031
SOI0002422,SO001212,PROD024
SOI0002423,SO001213,PROD031
SOI0002424,SO001213,PROD029
SOI0002425,SO001213,PROD014
SOI0002426,SO001214,PROD010
SOI0002427,SO001214,PROD036
SOI0002428,SO001215,PROD048
SOI0002429,SO001215,PROD017
SOI0002430,SO001216,PROD002
SOI0002431,SO001216,PROD031
SOI0002432,SO001217,PROD018
SOI0002433,SO001217,PROD010
SOI0002434,SO001217,PROD033
SOI0002435,SO001218,PROD006
SOI0002436,SO001218,PROD045
SOI0002437,SO001219,PROD017
SOI0002438,SO001219,PROD026
SOI0002439,SO001220,PROD007
SOI0002440,SO001220,PROD011
SOI0002441,SO001221,PROD038
SOI0002442,SO001221,PROD017
SOI0002443,SO001221,PROD024
SOI0002444,SO001222,PROD045
SOI0002445,SO001223,PROD004
SOI0002446,SO001223,PROD038
SOI0002447,SO001223,PROD047
SOI0002448,SO001224,PROD001
SOI0002449,SO001225,PROD011
SOI0002450,SO001225,PROD020
SOI0002451,SO001226,PROD010
SOI0002452,SO001226,PROD035
SOI0002453,SO001227,PROD014
SOI0002454,SO001227,PROD033
SOI0002455,SO001227,PROD041
SOI0002456,SO001228,PROD042
SOI0002457,SO001229,PROD014
SOI0002458,SO001229,PROD029
SOI0002459,SO001230,PROD017
SOI0002460,SO001230,PROD022
SOI0002461,SO001230,PROD045
SOI0002462,SO001231,PROD034
SOI0002463,SO001231,PROD006
SOI0002464,SO001231,PROD009
SOI0002465,SO001232,PROD004
