sale_id,sales_order_item_id,batch_id,customer_id,sale_date,quantity,selling_unit_price,revenue
SALE0001353,SOI0001365,BAT0000180,CUST020,2025-11-01,2,143.61,287.22
SALE0001354,SOI0001366,BAT0000815,CUST065,2026-01-26,5,110.15,550.75
SALE0001355,SOI0001367,BAT0000839,CUST065,2026-01-29,4,59.3,237.2
SALE0001356,SOI0001368,BAT0000811,CUST065,2026-01-27,2,67.88,135.76
SALE0001357,SOI0001369,BAT0000539,CUST072,2026-01-27,4,37.75,151.0
SALE0001358,SOI0001370,BAT0000370,CUST072,2026-01-28,5,51.92,259.6
SALE0001359,SOI0001371,BAT0000782,CUST007,2025-10-31,7,171.83,1202.81
SALE0001360,SOI0001372,BAT0000696,CUST007,2025-10-31,7,179.28,1254.96
SALE0001361,SOI0001373,BAT0000211,CUST007,2025-10-30,7,153.61,1075.27
SALE0001362,SOI0001374,BAT0000813,CUST030,2026-05-19,3,78.84,236.52
SALE0001363,SOI0001375,BAT0000735,CUST030,2026-05-18,4,205.67,822.68
SALE0001364,SOI0001376,BAT0000631,CUST030,2026-05-16,1,228.79,228.79
SALE0001365,SOI0001377,BAT0000811,CUST064,2026-05-07,5,54.98,274.9
SALE0001366,SOI0001378,BAT0000539,CUST064,2026-05-09,4,28.54,114.16
SALE0001367,SOI0001379,BAT0000825,CUST030,2025-12-21,2,132.34,264.68
SALE0001368,SOI0001380,BAT0000763,CUST030,2025-12-19,3,114.77,344.31
SALE0001369,SOI0001381,BAT0000755,CUST099,2026-06-30,5,192.01,960.05
SALE0001370,SOI0001382,BAT0000291,CUST099,2026-06-29,3,180.27,540.81
SALE0001371,SOI0001383,BAT0000370,CUST066,2026-04-11,4,69.02,276.08
SALE0001372,SOI0001384,BAT0000001,CUST072,2026-02-26,2,76.92,153.84
SALE0001373,SOI0001385,BAT0000825,CUST072,2026-02-23,1,110.89,110.89
SALE0001374,SOI0001386,BAT0000112,CUST072,2026-02-23,5,223.88,1119.4
SALE0001375,SOI0001387,BAT0000782,CUST094,2026-04-22,7,154.25,1079.75
SALE0001376,SOI0001388,BAT0000815,CUST094,2026-04-22,2,112.48,224.96
SALE0001377,SOI0001389,BAT0000370,CUST094,2026-04-25,5,68.0,340.0
SALE0001378,SOI0001390,BAT0000190,CUST081,2026-01-23,4,110.35,441.4
SALE0001379,SOI0001391,BAT0000111,CUST081,2026-01-23,6,81.53,489.18
SALE0001380,SOI0001392,BAT0000716,CUST081,2026-01-23,6,83.17,499.02
SALE0001381,SOI0001393,BAT0000495,CUST074,2026-04-26,4,45.47,181.88
SALE0001382,SOI0001394,BAT0000782,CUST074,2026-04-26,3,137.3,411.9
SALE0001383,SOI0001395,BAT0000755,CUST004,2026-03-05,6,181.99,1091.94
SALE0001384,SOI0001396,BAT0000811,CUST004,2026-03-03,5,52.66,263.3
SALE0001385,SOI0001397,BAT0000211,CUST057,2025-06-03,3,197.91,593.73
SALE0001386,SOI0001398,BAT0000001,CUST057,2025-06-03,1,75.2,75.2
SALE0001387,SOI0001399,BAT0000112,CUST017,2026-05-28,5,185.31,926.55
SALE0001388,SOI0001400,BAT0001071,CUST070,2025-05-01,3,156.79,470.37
SALE0001389,SOI0001401,BAT0000032,CUST070,2025-04-30,2,145.96,291.92
SALE0001390,SOI0001402,BAT0000782,CUST090,2025-10-11,5,122.46,612.3
SALE0001391,SOI0001403,BAT0000809,CUST017,2025-08-26,2,47.49,94.98
SALE0001392,SOI0001404,BAT0000703,CUST065,2026-02-15,5,152.78,763.9
SALE0001393,SOI0001405,BAT0001067,CUST007,2025-08-24,5,115.05,575.25
SALE0001394,SOI0001406,BAT0000782,CUST007,2025-08-23,7,143.84,1006.88
SALE0001395,SOI0001407,BAT0001067,CUST085,2026-02-02,6,119.44,716.64
SALE0001396,SOI0001408,BAT0000111,CUST085,2026-02-05,7,74.1,518.7
SALE0001397,SOI0001409,BAT0001071,CUST085,2026-02-06,5,191.94,959.7
SALE0001398,SOI0001410,BAT0000495,CUST001,2025-06-17,2,36.4,72.8
SALE0001399,SOI0001411,BAT0001183,CUST001,2025-06-17,4,139.91,559.64
SALE0001400,SOI0001413,BAT0001074,CUST071,2025-08-12,1,152.51,152.51
SALE0001401,SOI0001414,BAT0000602,CUST071,2025-08-15,2,189.18,378.36
SALE0001402,SOI0001415,BAT0000782,CUST029,2025-08-24,6,139.48,836.88
SALE0001403,SOI0001416,BAT0000460,CUST029,2025-08-24,7,148.04,1036.28
SALE0001404,SOI0001417,BAT0000763,CUST029,2025-08-25,7,109.92,769.44
SALE0001405,SOI0001418,BAT0000154,CUST042,2025-08-10,6,192.09,1152.54
SALE0001406,SOI0001419,BAT0001074,CUST042,2025-08-09,3,149.68,449.04
SALE0001407,SOI0001420,BAT0000688,CUST024,2025-06-17,1,126.51,126.51
SALE0001408,SOI0001421,BAT0000809,CUST024,2025-06-19,4,35.9,143.6
SALE0001409,SOI0001422,BAT0000886,CUST098,2025-04-24,1,97.6,97.6
SALE0001410,SOI0001423,BAT0000839,CUST098,2025-04-24,6,67.06,402.36
SALE0001411,SOI0001424,BAT0000033,CUST052,2025-04-18,2,152.05,304.1
SALE0001412,SOI0001425,BAT0000190,CUST052,2025-04-20,3,128.06,384.18
SALE0001413,SOI0001426,BAT0001113,CUST053,2026-05-28,1,111.3,111.3
SALE0001414,SOI0001427,BAT0001183,CUST053,2026-05-27,5,197.51,987.55
SALE0001415,SOI0001428,BAT0000696,CUST053,2026-05-31,5,175.35,876.75
SALE0001416,SOI0001429,BAT0001213,CUST076,2026-04-16,2,24.06,48.12
SALE0001417,SOI0001430,BAT0000211,CUST076,2026-04-12,5,168.86,844.3
SALE0001418,SOI0001431,BAT0001183,CUST076,2026-04-13,3,160.29,480.87
SALE0001419,SOI0001432,BAT0000612,CUST028,2025-07-14,1,194.64,194.64
SALE0001420,SOI0001433,BAT0000370,CUST028,2025-07-13,2,50.88,101.76
SALE0001421,SOI0001434,BAT0000190,CUST099,2025-04-15,1,90.55,90.55
SALE0001422,SOI0001435,BAT0000302,CUST050,2026-05-06,3,48.53,145.59
SALE0001423,SOI0001436,BAT0000703,CUST050,2025-06-18,6,130.19,781.14
SALE0001424,SOI0001437,BAT0000602,CUST050,2025-06-16,6,132.57,795.42
SALE0001425,SOI0001438,BAT0001213,CUST050,2025-06-17,1,26.04,26.04
SALE0001426,SOI0001439,BAT0000952,CUST016,2026-04-08,4,144.01,576.04
SALE0001427,SOI0001440,BAT0000033,CUST016,2026-04-06,5,157.17,785.85
SALE0001428,SOI0001441,BAT0000460,CUST016,2026-04-09,6,206.66,1239.96
SALE0001429,SOI0001442,BAT0000696,CUST068,2026-02-01,7,201.93,1413.51
SALE0001430,SOI0001443,BAT0000716,CUST066,2025-06-26,7,77.47,542.29
SALE0001431,SOI0001444,BAT0001048,CUST066,2025-06-27,6,83.87,503.22
SALE0001432,SOI0001445,BAT0000631,CUST015,2025-06-12,7,168.18,1177.26
SALE0001433,SOI0001446,BAT0000703,CUST015,2025-06-12,4,139.89,559.56
SALE0001434,SOI0001447,BAT0000813,CUST100,2026-03-23,5,83.3,416.5
SALE0001435,SOI0001448,BAT0000112,CUST074,2025-04-24,4,213.03,852.12
SALE0001436,SOI0001449,BAT0000507,CUST057,2025-11-01,1,60.51,60.51
SALE0001437,SOI0001450,BAT0000809,CUST057,2025-11-03,1,34.64,34.64
SALE0001438,SOI0001451,BAT0001171,CUST027,2025-08-25,6,20.62,123.72
SALE0001439,SOI0001452,BAT0000815,CUST037,2025-09-09,1,105.55,105.55
SALE0001440,SOI0001453,BAT0000952,CUST037,2025-09-11,2,144.04,288.08
SALE0001441,SOI0001454,BAT0001139,CUST076,2025-11-16,2,99.87,199.74
SALE0001442,SOI0001455,BAT0000734,CUST076,2025-11-14,1,182.99,182.99
SALE0001443,SOI0001456,BAT0000623,CUST076,2025-11-17,6,174.55,1047.3
SALE0001444,SOI0001457,BAT0000815,CUST031,2026-06-28,5,124.25,621.25
SALE0001445,SOI0001458,BAT0000623,CUST031,2026-06-26,6,214.02,1284.12
SALE0001446,SOI0001459,BAT0000462,CUST031,2026-06-25,2,170.1,340.2
SALE0001447,SOI0001460,BAT0000540,CUST077,2025-12-17,1,29.51,29.51
SALE0001448,SOI0001461,BAT0000190,CUST077,2025-12-20,7,89.74,628.18
SALE0001449,SOI0001462,BAT0000623,CUST088,2025-06-20,3,191.61,574.83
SALE0001450,SOI0001463,BAT0001074,CUST053,2026-01-20,4,191.33,765.32
SALE0001451,SOI0001464,BAT0001139,CUST053,2026-01-18,4,90.38,361.52
SALE0001452,SOI0001465,BAT0001171,CUST001,2025-10-05,5,29.29,146.45
SALE0001453,SOI0001466,BAT0000631,CUST001,2025-10-04,5,155.01,775.05
SALE0001454,SOI0001467,BAT0000033,CUST001,2025-10-03,4,188.36,753.44
SALE0001455,SOI0001468,BAT0000112,CUST093,2025-07-09,3,226.51,679.53
SALE0001456,SOI0001469,BAT0000696,CUST086,2025-05-02,2,213.74,427.48
SALE0001457,SOI0001470,BAT0000612,CUST086,2025-05-04,3,145.38,436.14
SALE0001458,SOI0001471,BAT0000813,CUST086,2025-05-05,1,96.57,96.57
SALE0001459,SOI0001472,BAT0000886,CUST072,2025-06-14,2,129.53,259.06
SALE0001460,SOI0001473,BAT0000623,CUST010,2026-01-08,1,211.01,211.01
SALE0001461,SOI0001474,BAT0001210,CUST010,2026-01-08,5,145.19,725.95
SALE0001462,SOI0001475,BAT0000612,CUST010,2026-01-08,2,153.28,306.56
SALE0001463,SOI0001476,BAT0000433,CUST004,2025-10-18,1,127.88,127.88
SALE0001464,SOI0001477,BAT0001048,CUST004,2025-10-16,1,84.01,84.01
SALE0001465,SOI0001478,BAT0000154,CUST004,2025-10-17,3,166.35,499.05
SALE0001466,SOI0001479,BAT0000370,CUST098,2026-03-22,3,50.7,152.1
SALE0001467,SOI0001480,BAT0000495,CUST053,2026-02-16,3,42.76,128.28
SALE0001468,SOI0001481,BAT0000886,CUST053,2026-02-18,6,130.24,781.44
SALE0001469,SOI0001482,BAT0000540,CUST053,2026-02-15,5,38.02,190.1
SALE0001470,SOI0001483,BAT0000809,CUST002,2026-06-21,6,46.58,279.48
SALE0001471,SOI0001484,BAT0000631,CUST002,2026-06-25,2,179.36,358.72
SALE0001472,SOI0001486,BAT0000111,CUST079,2025-04-21,2,94.4,188.8
SALE0001473,SOI0001487,BAT0001173,CUST087,2026-04-10,6,24.14,144.84
SALE0001474,SOI0001488,BAT0000180,CUST009,2025-09-24,7,165.06,1155.42
SALE0001475,SOI0001489,BAT0000154,CUST009,2025-09-23,1,178.85,178.85
SALE0001476,SOI0001490,BAT0000886,CUST009,2025-09-19,7,132.82,929.74
SALE0001477,SOI0001492,BAT0000696,CUST051,2025-04-19,6,175.89,1055.34
SALE0001478,SOI0001493,BAT0000507,CUST051,2025-04-19,4,82.21,328.84
SALE0001479,SOI0001494,BAT0000437,CUST032,2025-07-18,3,177.91,533.73
SALE0001480,SOI0001495,BAT0001173,CUST056,2025-10-05,4,21.22,84.88
SALE0001481,SOI0001496,BAT0000839,CUST071,2026-03-25,4,68.52,274.08
SALE0001482,SOI0001497,BAT0001048,CUST071,2026-03-23,3,60.44,181.32
SALE0001483,SOI0001498,BAT0000811,CUST022,2026-03-07,1,42.96,42.96
SALE0001484,SOI0001499,BAT0000952,CUST022,2026-03-09,5,162.44,812.2
SALE0001485,SOI0001500,BAT0000190,CUST097,2026-01-25,6,103.16,618.96
SALE0001486,SOI0001501,BAT0000703,CUST037,2025-08-23,3,96.09,288.27
SALE0001487,SOI0001502,BAT0000952,CUST037,2025-08-21,3,139.49,418.47
SALE0001488,SOI0001503,BAT0000782,CUST037,2025-08-26,7,178.35,1248.45
SALE0001489,SOI0001504,BAT0000813,CUST019,2026-03-28,4,104.83,419.32
SALE0001490,SOI0001505,BAT0000437,CUST019,2026-03-29,6,235.69,1414.14
SALE0001491,SOI0001506,BAT0000913,CUST019,2026-06-09,6,38.53,231.18
SALE0001492,SOI0001507,BAT0000433,CUST023,2026-04-18,7,109.12,763.84
SALE0001493,SOI0001508,BAT0000782,CUST023,2026-04-21,7,154.49,1081.43
SALE0001494,SOI0001509,BAT0001139,CUST025,2026-03-30,6,82.25,493.5
SALE0001495,SOI0001510,BAT0000816,CUST025,2026-03-30,7,118.51,829.57
SALE0001496,SOI0001511,BAT0000690,CUST081,2025-06-20,7,188.22,1317.54
SALE0001497,SOI0001512,BAT0000430,CUST086,2025-09-10,2,80.55,161.1
SALE0001498,SOI0001513,BAT0000602,CUST086,2025-09-12,7,189.01,1323.07
SALE0001499,SOI0001514,BAT0000460,CUST051,2025-04-12,1,208.77,208.77
SALE0001500,SOI0001515,BAT0001173,CUST051,2025-04-13,4,18.96,75.84
SALE0001501,SOI0001516,BAT0000180,CUST051,2025-04-09,1,134.9,134.9
SALE0001502,SOI0001517,BAT0000696,CUST055,2025-09-13,5,203.3,1016.5
SALE0001503,SOI0001518,BAT0000839,CUST034,2026-04-05,3,52.47,157.41
SALE0001504,SOI0001519,BAT0000716,CUST034,2026-04-03,6,62.05,372.3
SALE0001505,SOI0001520,BAT0000190,CUST087,2025-09-07,1,114.74,114.74
SALE0001506,SOI0001521,BAT0000690,CUST087,2025-09-09,7,131.05,917.35
SALE0001507,SOI0001522,BAT0000815,CUST090,2025-10-18,6,135.77,814.62
SALE0001508,SOI0001523,BAT0000180,CUST051,2025-05-24,4,148.91,595.64
SALE0001509,SOI0001525,BAT0000495,CUST085,2025-06-11,6,40.72,244.32
SALE0001510,SOI0001526,BAT0000816,CUST085,2025-06-16,2,114.13,228.26
SALE0001511,SOI0001527,BAT0000433,CUST085,2025-06-14,3,98.88,296.64
SALE0001512,SOI0001528,BAT0000763,CUST023,2025-04-19,3,146.05,438.15
SALE0001513,SOI0001529,BAT0000460,CUST023,2025-04-22,4,217.15,868.6
SALE0001514,SOI0001530,BAT0000180,CUST040,2026-01-03,5,132.49,662.45
SALE0001515,SOI0001531,BAT0000734,CUST040,2026-01-01,1,233.66,233.66
SALE0001516,SOI0001532,BAT0000111,CUST040,2026-01-04,5,86.71,433.55
SALE0001517,SOI0001533,BAT0000913,CUST033,2025-08-06,5,58.15,290.75
SALE0001518,SOI0001534,BAT0000507,CUST033,2025-08-06,7,62.39,436.73
SALE0001519,SOI0001535,BAT0001210,CUST033,2025-08-05,7,129.6,907.2
SALE0001520,SOI0001536,BAT0000460,CUST055,2025-09-14,5,160.98,804.9
SALE0001521,SOI0001537,BAT0000886,CUST047,2025-11-25,7,103.33,723.31
SALE0001522,SOI0001538,BAT0000111,CUST009,2026-05-08,5,85.16,425.8
SALE0001523,SOI0001539,BAT0000179,CUST053,2026-03-24,5,151.22,756.1
SALE0001524,SOI0001540,BAT0000690,CUST053,2026-03-26,7,165.19,1156.33
SALE0001525,SOI0001541,BAT0001067,CUST053,2026-03-23,3,95.99,287.97
SALE0001526,SOI0001544,BAT0000602,CUST054,2026-03-03,2,190.04,380.08
SALE0001527,SOI0001545,BAT0000716,CUST054,2026-03-02,5,55.4,277.0
SALE0001528,SOI0001546,BAT0000816,CUST052,2025-06-29,1,99.51,99.51
SALE0001529,SOI0001547,BAT0000811,CUST052,2025-06-29,2,65.31,130.62
SALE0001530,SOI0001548,BAT0000154,CUST052,2026-03-07,7,141.23,988.61
SALE0001531,SOI0001549,BAT0000180,CUST052,2026-03-10,4,165.35,661.4
SALE0001532,SOI0001550,BAT0000734,CUST037,2025-09-29,7,177.37,1241.59
SALE0001533,SOI0001551,BAT0000913,CUST037,2025-09-28,3,53.53,160.59
SALE0001534,SOI0001552,BAT0000462,CUST037,2025-09-30,5,207.82,1039.1
SALE0001535,SOI0001553,BAT0000433,CUST054,2025-10-25,5,121.64,608.2
SALE0001536,SOI0001554,BAT0001074,CUST054,2025-06-19,2,155.73,311.46
SALE0001537,SOI0001555,BAT0000302,CUST054,2025-06-17,3,59.03,177.09
SALE0001538,SOI0001556,BAT0000631,CUST054,2025-06-21,3,169.86,509.58
SALE0001539,SOI0001557,BAT0000631,CUST059,2025-07-03,5,213.55,1067.75
SALE0001540,SOI0001558,BAT0001113,CUST059,2025-07-01,5,116.99,584.95
SALE0001541,SOI0001559,BAT0001210,CUST090,2025-08-22,4,157.05,628.2
SALE0001542,SOI0001560,BAT0000430,CUST090,2025-08-23,5,84.53,422.65
SALE0001543,SOI0001561,BAT0000460,CUST090,2025-08-22,2,186.6,373.2
SALE0001544,SOI0001562,BAT0000716,CUST005,2025-09-09,6,54.66,327.96
SALE0001545,SOI0001563,BAT0000211,CUST005,2025-09-12,3,161.38,484.14
SALE0001546,SOI0001564,BAT0001074,CUST054,2025-06-20,4,166.95,667.8
SALE0001547,SOI0001565,BAT0000111,CUST054,2025-06-17,1,72.01,72.01
SALE0001548,SOI0001566,BAT0000816,CUST061,2026-01-31,7,81.09,567.63
SALE0001549,SOI0001567,BAT0001183,CUST061,2026-02-01,5,210.7,1053.5
SALE0001550,SOI0001568,BAT0000809,CUST079,2025-07-16,7,50.69,354.83
SALE0001551,SOI0001569,BAT0001113,CUST079,2025-07-14,6,104.17,625.02
SALE0001552,SOI0001570,BAT0001048,CUST079,2025-07-17,6,75.16,450.96
SALE0001553,SOI0001571,BAT0000433,CUST006,2025-08-10,3,97.63,292.89
SALE0001554,SOI0001572,BAT0001210,CUST006,2025-08-14,1,144.55,144.55
SALE0001555,SOI0001573,BAT0000462,CUST006,2025-08-14,1,207.96,207.96
SALE0001556,SOI0001574,BAT0001210,CUST091,2025-08-16,2,131.97,263.94
SALE0001557,SOI0001575,BAT0000716,CUST091,2025-08-17,1,57.79,57.79
SALE0001558,SOI0001576,BAT0001074,CUST055,2025-11-23,1,125.06,125.06
SALE0001559,SOI0001577,BAT0001067,CUST022,2026-03-09,3,101.96,305.88
SALE0001560,SOI0001578,BAT0001158,CUST022,2026-03-09,4,67.09,268.36
SALE0001561,SOI0001579,BAT0000690,CUST022,2026-03-11,1,185.49,185.49
SALE0001562,SOI0001581,BAT0000180,CUST078,2025-04-18,7,164.15,1149.05
SALE0001563,SOI0001582,BAT0000734,CUST002,2026-01-11,6,216.31,1297.86
SALE0001564,SOI0001583,BAT0000540,CUST036,2026-06-08,6,34.45,206.7
SALE0001565,SOI0001584,BAT0000001,CUST036,2026-06-09,5,79.02,395.1
SALE0001566,SOI0001585,BAT0000602,CUST084,2025-11-12,7,176.97,1238.79
SALE0001567,SOI0001586,BAT0000112,CUST084,2025-11-11,5,218.0,1090.0
SALE0001568,SOI0001587,BAT0001067,CUST084,2025-11-10,5,134.86,674.3
SALE0001569,SOI0001588,BAT0001213,CUST063,2026-04-18,7,27.49,192.43
SALE0001570,SOI0001589,BAT0000431,CUST063,2026-04-19,2,66.1,132.2
SALE0001571,SOI0001590,BAT0001113,CUST063,2026-04-18,2,91.95,183.9
SALE0001572,SOI0001591,BAT0000696,CUST072,2025-10-02,1,172.17,172.17
SALE0001573,SOI0001592,BAT0000839,CUST072,2025-10-01,3,45.12,135.36
SALE0001574,SOI0001593,BAT0000111,CUST063,2026-06-02,7,81.7,571.9
SALE0001575,SOI0001594,BAT0000815,CUST069,2025-10-23,4,123.85,495.4
SALE0001576,SOI0001595,BAT0001048,CUST069,2025-10-21,7,76.65,536.55
SALE0001577,SOI0001596,BAT0001158,CUST069,2025-10-23,4,88.68,354.72
SALE0001578,SOI0001597,BAT0000811,CUST089,2025-09-14,6,52.74,316.44
SALE0001579,SOI0001598,BAT0000703,CUST029,2025-07-26,2,106.97,213.94
SALE0001580,SOI0001599,BAT0000703,CUST083,2025-09-23,6,152.58,915.48
SALE0001581,SOI0001600,BAT0000816,CUST083,2025-09-26,7,89.57,626.99
SALE0001582,SOI0001601,BAT0000291,CUST089,2026-04-16,6,167.9,1007.4
SALE0001583,SOI0001602,BAT0001183,CUST089,2026-04-13,5,173.26,866.3
SALE0001584,SOI0001603,BAT0000734,CUST033,2026-05-07,2,207.3,414.6
SALE0001585,SOI0001604,BAT0001173,CUST033,2026-05-13,1,25.1,25.1
SALE0001586,SOI0001605,BAT0000839,CUST033,2026-05-10,6,68.99,413.94
SALE0001587,SOI0001606,BAT0001183,CUST006,2025-09-28,6,171.26,1027.56
SALE0001588,SOI0001607,BAT0000112,CUST067,2025-09-06,4,173.69,694.76
SALE0001589,SOI0001608,BAT0000762,CUST067,2025-09-04,1,122.43,122.43
SALE0001590,SOI0001609,BAT0000690,CUST076,2025-11-20,5,136.62,683.1
SALE0001591,SOI0001610,BAT0000703,CUST050,2025-10-26,1,141.8,141.8
SALE0001592,SOI0001611,BAT0000370,CUST050,2025-10-27,1,70.42,70.42
SALE0001593,SOI0001612,BAT0000782,CUST053,2026-05-12,2,176.21,352.42
SALE0001594,SOI0001613,BAT0000495,CUST008,2026-01-14,6,43.49,260.94
SALE0001595,SOI0001614,BAT0000631,CUST008,2026-01-15,4,214.03,856.12
SALE0001596,SOI0001615,BAT0001213,CUST008,2026-01-12,7,30.96,216.72
SALE0001597,SOI0001616,BAT0000612,CUST097,2025-09-29,6,194.98,1169.88
SALE0001598,SOI0001617,BAT0001067,CUST010,2025-11-06,6,131.24,787.44
SALE0001599,SOI0001618,BAT0000886,CUST010,2025-11-04,5,124.06,620.3
SALE0001600,SOI0001619,BAT0001158,CUST093,2026-01-18,3,74.83,224.49
SALE0001601,SOI0001620,BAT0000734,CUST093,2026-01-17,2,189.57,379.14
SALE0001602,SOI0001621,BAT0000154,CUST097,2025-11-21,6,131.02,786.12
SALE0001603,SOI0001622,BAT0000809,CUST097,2025-11-18,4,47.55,190.2
SALE0001604,SOI0001623,BAT0000291,CUST016,2025-05-20,2,193.23,386.46
SALE0001605,SOI0001624,BAT0000602,CUST068,2025-07-07,6,139.96,839.76
SALE0001606,SOI0001625,BAT0000431,CUST096,2026-06-04,7,77.62,543.34
SALE0001607,SOI0001626,BAT0000705,CUST096,2026-06-04,4,149.36,597.44
SALE0001608,SOI0001627,BAT0000690,CUST096,2026-06-03,1,121.53,121.53
SALE0001609,SOI0001628,BAT0000211,CUST079,2025-07-24,2,179.03,358.06
SALE0001610,SOI0001629,BAT0000154,CUST079,2025-07-21,3,138.54,415.62
SALE0001611,SOI0001630,BAT0001210,CUST079,2025-07-20,2,116.22,232.44
SALE0001612,SOI0001631,BAT0000112,CUST074,2026-05-23,6,242.41,1454.46
SALE0001613,SOI0001632,BAT0001173,CUST074,2026-05-17,2,27.54,55.08
SALE0001614,SOI0001633,BAT0000180,CUST074,2026-05-22,3,143.14,429.42
SALE0001615,SOI0001634,BAT0001113,CUST006,2025-11-23,7,88.6,620.2
SALE0001616,SOI0001635,BAT0000623,CUST063,2025-10-01,1,213.7,213.7
SALE0001617,SOI0001636,BAT0000811,CUST063,2025-09-29,4,44.28,177.12
SALE0001618,SOI0001637,BAT0000809,CUST063,2025-09-30,3,45.96,137.88
SALE0001619,SOI0001638,BAT0001113,CUST063,2026-06-21,3,77.35,232.05
SALE0001620,SOI0001639,BAT0000111,CUST086,2025-08-30,5,90.94,454.7
SALE0001621,SOI0001640,BAT0001048,CUST086,2025-08-28,7,83.13,581.91
SALE0001622,SOI0001641,BAT0001173,CUST094,2025-06-29,2,28.27,56.54
SALE0001623,SOI0001642,BAT0000952,CUST098,2025-08-17,5,143.39,716.95
SALE0001624,SOI0001643,BAT0000631,CUST098,2025-08-16,5,150.16,750.8
SALE0001625,SOI0001644,BAT0000913,CUST029,2025-05-14,4,50.76,203.04
SALE0001626,SOI0001646,BAT0001213,CUST029,2025-05-11,3,22.9,68.7
SALE0001627,SOI0001647,BAT0000690,CUST086,2025-07-06,7,142.32,996.24
SALE0001628,SOI0001648,BAT0001237,CUST086,2025-07-05,4,159.95,639.8
SALE0001629,SOI0001649,BAT0000816,CUST038,2025-04-26,2,87.7,175.4
SALE0001630,SOI0001651,BAT0000631,CUST038,2025-04-24,6,233.52,1401.12
SALE0001631,SOI0001652,BAT0000815,CUST076,2026-06-09,7,108.83,761.81
SALE0001632,SOI0001653,BAT0000179,CUST076,2026-06-05,2,206.75,413.5
SALE0001633,SOI0001654,BAT0000762,CUST033,2025-08-03,2,154.64,309.28
SALE0001634,SOI0001655,BAT0000913,CUST033,2025-08-03,3,54.09,162.27
SALE0001635,SOI0001656,BAT0000433,CUST033,2025-08-05,2,89.54,179.08
SALE0001636,SOI0001657,BAT0000952,CUST035,2026-01-10,5,157.97,789.85
SALE0001637,SOI0001658,BAT0001210,CUST035,2026-01-11,2,129.41,258.82
SALE0001638,SOI0001659,BAT0000431,CUST035,2026-01-12,4,99.18,396.72
SALE0001639,SOI0001660,BAT0000815,CUST081,2026-03-04,7,121.94,853.58
SALE0001640,SOI0001661,BAT0000782,CUST004,2025-10-08,5,123.96,619.8
SALE0001641,SOI0001662,BAT0000462,CUST004,2025-10-08,1,185.72,185.72
SALE0001642,SOI0001663,BAT0000111,CUST004,2025-10-07,4,97.75,391.0
SALE0001643,SOI0001664,BAT0000839,CUST053,2025-05-27,3,51.92,155.76
SALE0001644,SOI0001665,BAT0000809,CUST053,2025-05-26,1,37.8,37.8
SALE0001645,SOI0001666,BAT0000433,CUST086,2025-10-24,2,115.83,231.66
SALE0001646,SOI0001667,BAT0000809,CUST086,2025-10-23,3,44.5,133.5
SALE0001647,SOI0001668,BAT0000112,CUST086,2025-10-19,4,243.72,974.88
SALE0001648,SOI0001669,BAT0000180,CUST022,2026-04-01,4,177.97,711.88
SALE0001649,SOI0001670,BAT0001173,CUST022,2026-03-30,3,28.15,84.45
SALE0001650,SOI0001671,BAT0000460,CUST022,2026-04-02,5,145.56,727.8
SALE0001651,SOI0001672,BAT0000782,CUST083,2026-02-18,1,119.06,119.06
SALE0001652,SOI0001673,BAT0000433,CUST083,2026-02-20,4,108.66,434.64
SALE0001653,SOI0001674,BAT0000811,CUST083,2026-02-18,5,62.11,310.55
SALE0001654,SOI0001675,BAT0000762,CUST070,2026-04-17,7,137.66,963.62
SALE0001655,SOI0001676,BAT0001067,CUST079,2026-03-27,2,108.55,217.1
SALE0001656,SOI0001677,BAT0000809,CUST079,2026-03-29,1,46.54,46.54
SALE0001657,SOI0001678,BAT0000783,CUST079,2026-03-30,6,157.05,942.3
SALE0001658,SOI0001679,BAT0000705,CUST078,2025-08-12,3,146.29,438.87
SALE0001659,SOI0001680,BAT0000433,CUST078,2025-08-10,4,123.33,493.32
SALE0001660,SOI0001681,BAT0000612,CUST078,2025-08-10,3,197.45,592.35
SALE0001661,SOI0001682,BAT0001213,CUST090,2025-06-04,4,22.58,90.32
SALE0001662,SOI0001684,BAT0000033,CUST014,2025-06-06,1,157.23,157.23
SALE0001663,SOI0001685,BAT0000839,CUST014,2025-06-04,4,57.13,228.52
SALE0001664,SOI0001686,BAT0000211,CUST074,2025-07-29,6,188.47,1130.82
SALE0001665,SOI0001687,BAT0000839,CUST074,2025-07-28,2,53.77,107.54
SALE0001666,SOI0001688,BAT0001113,CUST074,2026-01-13,3,114.61,343.83
SALE0001667,SOI0001689,BAT0000370,CUST074,2026-01-17,1,60.2,60.2
SALE0001668,SOI0001690,BAT0000462,CUST070,2026-04-29,3,236.91,710.73
SALE0001669,SOI0001691,BAT0000001,CUST070,2026-04-30,3,103.47,310.41
SALE0001670,SOI0001692,BAT0000370,CUST070,2026-04-29,4,52.27,209.08
SALE0001671,SOI0001693,BAT0000462,CUST024,2026-01-21,2,162.04,324.08
SALE0001672,SOI0001694,BAT0000460,CUST024,2026-01-20,7,220.44,1543.08
SALE0001673,SOI0001695,BAT0000507,CUST009,2026-02-15,7,79.35,555.45
SALE0001674,SOI0001696,BAT0000839,CUST083,2026-03-18,4,65.83,263.32
SALE0001675,SOI0001697,BAT0000811,CUST014,2025-08-29,4,54.08,216.32
